IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8
6.680472559,19.02270951,19.74028806,35.96512427,19.13786154,-174.9857971,-331.3103307,2679.510672
-5.799276206,23.63519916,22.01008371,37.96156492,20.14102578,-177.8027626,-331.5069377,2682.027103
6.38403639,9.759392722,20.82494541,38.39547434,21.00522564,-180.6294908,-331.6737245,2684.547141
-8.205443527,-9.808887529,16.61546571,37.34843462,21.7208562,-183.467556,-331.8106284,2687.070759
12.12688963,-18.32219649,10.06080012,35.01248264,22.2862126,-186.3185325,-331.9175869,2689.597931
12.77519176,-15.07492274,1.857205994,31.5938617,22.70156496,-189.1839947,-331.9945373,2692.12863
16.04189118,-5.270851794,-7.113934719,27.29881512,22.96702488,-192.0653583,-332.0414172,2694.662831
-17.83064988,5.214048531,-15.72999174,22.33358622,23.08206973,-194.9634048,-332.0581638,2697.200506
-1.412457052,11.25520706,-22.81634356,16.90441831,23.04621751,-197.8789564,-332.0447147,2699.741629
7.381892273,11.05848253,-27.32124679,11.21755471,22.85976936,-200.8136184,-332.0010071,2702.286173
17.4462653,4.827551494,-28.94022048,5.479238726,22.52313276,-203.7691026,-331.9269785,2704.834113
10.33196967,-4.739472225,-28.5050984,-0.113849322,22.0364678,-206.7468731,-331.8225664,2707.385422
-12.69110291,-9.775308984,-27.04643304,-5.422060244,21.39942781,-209.7478874,-331.6877081,2709.940073
9.4085583,-4.068048755,-25.29434692,-10.39042427,20.61099384,-212.7724308,-331.5223409,2712.49804
2.381390689,6.775289519,-23.0895477,-14.99038417,19.66999887,-215.8206405,-331.3264024,2715.059296
-3.742157816,13.25592578,-20.03410594,-19.21626922,18.57505,-218.8924277,-331.09983,2717.623815
2.963032349,8.534657405,-15.81952139,-23.03622856,17.32385072,-221.9868,-330.842561,2720.19157
-4.036423139,-4.858218122,-10.41383245,-26.39486895,15.91387865,-225.1025393,-330.5545328,2722.762536
6.079308214,-18.70337106,-3.863533789,-29.22158992,14.3426114,-228.2384274,-330.2356829,2725.336685
-7.534439768,-9.931931375,3.577842686,-31.4427954,12.60752658,-231.393246,-329.8859486,2727.913992
7.504850732,17.56395352,10.84059854,-32.98488933,10.70610179,-234.5657769,-329.5052673,2730.494429
-6.604672257,23.71454764,16.65099369,-33.77427563,8.635814644,-237.7548019,-329.0935766,2733.07797
6.26180314,7.411534111,19.98720508,-33.73863598,6.395420497,-240.9591028,-328.6508137,2735.66459
-7.149233414,-6.679749742,20.84247211,-32.81937061,3.989998834,-244.1774614,-328.1769161,2738.25426
8.529916356,-18.27309224,19.50500737,-31.00777542,1.431468638,-247.4086594,-327.6718211,2740.846956
-9.24141091,-27.97092006,16.33218303,-28.36835539,-1.264201585,-250.6514787,-327.1354663,2743.44265
-5.656543557,-26.81787634,11.76813431,-25.01261698,-4.07892348,-253.9047009,-326.5677889,2746.041316
8.114229882,-16.06893153,6.407134657,-21.06556044,-6.988965643,-257.167108,-325.9687265,2748.642928
-7.333080004,-1.432283295,0.784385652,-16.6535968,-9.969185911,-260.4374817,-325.3382163,2751.247458
3.504517668,8.933128725,-4.590149459,-11.90313706,-12.99444212,-263.7146037,-324.6761958,2753.854882
6.927953989,15.74942468,-9.206507431,-6.940592248,-16.0395921,-266.9972192,-323.9826392,2756.465172
-7.107794569,22.37767935,-12.55472502,-1.892373378,-19.0794937,-270.2839263,-323.2576674,2759.078301
7.286101493,29.54511448,-14.12037889,3.110648446,-22.08900474,-273.5732865,-322.5014382,2761.694244
-7.44377395,27.48320844,-13.50710617,7.939651563,-25.04298307,-276.8638612,-321.7141092,2764.312974
3.874069514,12.99808023,-10.91719019,12.54091336,-27.91628652,-280.1542119,-320.8958383,2766.934464
8.324732406,-3.745737666,-6.926827628,16.88060102,-30.68377292,-283.4429001,-320.0467831,2769.558688
-9.269362523,-14.17953188,-2.171718331,20.92488171,-33.32030011,-286.7284872,-319.1671014,2772.18562
10.42437105,-17.95800302,2.747688293,24.6399226,-35.80072593,-290.0095348,-318.2569509,2774.815233
-8.901540449,-20.50067046,7.379821496,27.99189087,-38.09990821,-293.2846041,-317.3164893,2777.4475
-12.11551786,-22.88186475,11.33986895,30.94695368,-40.19270479,-296.5522568,-316.3458744,2780.082396
12.13328973,-24.09889186,14.25272205,33.47127823,-42.05397351,-299.8110543,-315.3452638,2782.719893
6.255323663,-21.09262074,15.74524464,35.53103166,-43.6585722,-303.0595581,-314.3148153,2785.359966
-10.49271,-12.08467425,15.44047137,37.07669969,-44.98135869,-306.2963295,-313.2546867,2788.002588
-0.146047024,2.407600847,13.00297947,38.01318142,-45.99848123,-309.5199301,-312.1650356,2790.647732
8.079451503,14.59848318,8.049631693,38.30025183,-46.6932494,-312.7289214,-311.0460197,2793.295372
-7.121623267,15.30873352,0.496507379,37.92384589,-47.0590195,-315.9221291,-309.8977969,2795.945482
6.4383902,1.613217642,-8.372489501,36.87598494,-47.09427049,-319.0993427,-308.7205249,2798.598035
-5.921779221,-10.47258096,-16.52814003,35.149712,-46.79877197,-322.2600827,-307.5143612,2801.253004
5.480733279,-5.489033345,-22.05550669,32.73807006,-46.17311668,-325.4030465,-306.2794638,2803.910364
-5.148623135,5.772443056,-23.95718993,29.63410214,-45.21873196,-328.5260969,-305.0159903,2806.570087
4.985131837,5.661969363,-21.62153787,25.85152921,-43.9383262,-331.6258156,-303.7240984,2809.232148
-4.895639696,-0.593348248,-15.08597735,21.48678413,-42.33490436,-334.6984877,-302.4039458,2811.896519
4.616422215,-1.409743479,-6.143271153,16.6569777,-40.41147139,-337.7403985,-301.0556904,2814.563175
-3.958721001,0.658342047,3.445424375,11.47922076,-38.17103225,-340.7478329,-299.6794898,2817.232089
3.089952072,0.907672237,12.75568738,6.070624115,-35.6165919,-343.7170763,-298.2755017,2819.903234
-2.491370176,-0.883158657,21.04809868,0.54829859,-32.7511553,-346.6444137,-296.8438839,2822.576584
-0.371346174,-2.112541233,27.55807078,-4.970644997,-29.57772739,-349.5261304,-295.3847941,2825.252113
3.365112248,0.024758278,31.59764519,-10.36909583,-26.09931315,-352.3585114,-293.89839,2827.929795
-4.252311458,4.898693888,32.81355337,-15.53135409,-22.32051194,-355.1378419,-292.3848293,2830.609601
-6.679779365,6.03752959,30.94298802,-20.346268,-18.25230087,-357.8604072,-290.8442698,2833.291508
8.417258766,-1.421405951,25.90798627,-24.69971275,-13.90725145,-360.5224922,-289.2768692,2835.975487
-9.547555184,-10.25155153,18.42516507,-28.47646752,-9.297935202,-363.1203823,-287.6827853,2838.661512
-9.514047534,-10.68490356,9.407167171,-31.56131149,-4.436923642,-365.6503625,-286.0621757,2841.349557
-8.087950269,-1.973809006,-0.26910844,-33.8381118,0.662299671,-368.1087179,-284.4151981,2844.039596
8.349657779,8.928613679,-9.813644458,-35.18592712,5.981442711,-370.4917339,-282.7420104,2846.731602
7.424345419,14.40338395,-18.45720912,-35.47621496,11.4946123,-372.7956954,-281.0427702,2849.425548
4.882487819,11.0986786,-25.4724341,-34.59165494,17.16403707,-375.0168877,-279.3176353,2852.121409
-4.519876076,1.341865497,-30.29940494,-32.49517423,22.93979228,-377.151596,-277.5667633,2854.819157
4.012570978,-9.5800021,-32.4200706,-29.17027389,28.76942676,-379.1961052,-275.7903121,2857.518766
-4.240113451,-13.02500167,-31.47567975,-24.64976488,34.60048937,-381.1467008,-273.9884393,2860.22021
5.055826547,-13.59247071,-27.74467982,-19.1636977,40.38052897,-382.9996677,-272.1613026,2862.923463
-6.235245344,-17.90074492,-21.66481791,-12.99143275,46.0570944,-384.7512911,-270.3090599,2865.628497
7.810824023,-15.72401238,-13.74277823,-6.412330415,51.57773452,-386.3978562,-268.4318687,2868.335287
-9.976130638,1.428605649,-4.760993348,0.294248898,56.88999818,-387.9356482,-266.5298869,2871.043806
12.59082835,18.29682201,4.429167068,6.848944798,61.94143423,-389.3609521,-264.6032722,2873.754028
-2.294130674,17.95607954,12.91137275,12.97239689,66.67959153,-390.6700532,-262.6521822,2876.465925
-16.18790123,2.652222918,19.46595337,18.38524477,71.05201891,-391.8592367,-260.6767748,2879.179473
15.47660976,-15.98184976,22.64919865,22.80812806,75.00626525,-392.9247876,-258.6772076,2881.894643
-12.91183917,-17.53190702,21.28551071,25.97557508,78.48987939,-393.8629911,-256.6536384,2884.61141
9.736837449,3.213841574,15.47189602,27.69362395,81.45041017,-394.6701323,-254.6062249,2887.329748
-7.465656881,16.40857774,6.526000937,27.87666355,83.83540646,-395.3424965,-252.5351248,2890.04963
6.703516606,1.622340912,-3.729047472,26.56843172,85.6015945,-395.8763688,-250.4404959,2892.771028
-6.975412292,-15.03211255,-11.98787301,23.8065996,86.74255702,-396.2681812,-248.3224958,2895.493918
-6.411810207,-9.550618709,-15.3069106,19.61966093,87.26201746,-396.5153174,-246.1812941,2898.218273
7.933767875,9.606311304,-13.76647157,14.09886226,87.1663535,-396.6167768,-244.0171117,2900.944065
-7.910435723,14.08240319,-8.459846457,7.604447204,86.46633761,-396.5719763,-241.8301988,2903.671269
7.654697351,-4.03399418,-0.923508383,0.631355708,85.17374705,-396.3803461,-239.6208101,2906.399859
-7.594565841,-15.2106838,6.058086827,-6.307486378,83.30035905,-396.0413166,-237.3891999,2909.129807
7.931041202,-6.616437261,9.990452471,-12.69915321,80.85795087,-395.554318,-235.1356231,2911.861087
7.886777915,9.264107625,10.82157581,-18.08331958,77.85829975,-394.9187806,-232.8603341,2914.593673
1.713664408,19.01408402,9.336150587,-22.23889843,74.31318293,-394.1341348,-230.5635876,2917.327539
-5.354042215,21.3422094,6.412992279,-25.11274575,70.23437768,-393.1998107,-228.2456381,2920.062657
-10.37160279,18.22551753,2.65995362,-26.68055314,65.63366123,-392.1152388,-225.9067402,2922.799002
10.2974417,11.75919604,-1.406986369,-26.91874597,60.52354462,-390.8798492,-223.5471485,2925.536548
-1.955620817,3.367116735,-5.276361768,-25.81010485,54.92289413,-389.4930722,-221.1671175,2928.275266
-8.77582435,-8.502526629,-8.436706655,-23.3527579,48.86592354,-387.9543382,-218.766902,2931.015132
7.548809699,-23.56555291,-10.34708018,-19.58246491,42.39500334,-386.2630774,-216.3467564,2933.756119
-6.150845601,-31.29467544,-10.33877928,-14.66769332,35.55744951,-384.4187202,-213.9069354,2936.4982
4.703548842,-23.40091516,-7.943334251,-8.846838636,28.40158103,-382.4206967,-211.4476935,2939.241348
-3.464845756,-8.814481556,-3.759046491,-2.369256869,20.97726295,-380.2688854,-208.9692854,2941.985539
2.766433862,4.201272266,1.346624208,4.511303884,13.34054475,-377.964957,-206.4719655,2944.730744
0.508821533,16.72402261,6.506218056,11.53999751,5.549021948,-375.5110301,-203.9559886,2947.476937
-3.621486984,26.97768386,10.85227526,18.46197791,-2.339709893,-372.9092236,-201.4216091,2950.224093
5.190306056,31.8555684,13.51733603,25.02239895,-10.26822823,-370.1614832,-198.8690817,2952.972184
-3.317246789,29.76126715,13.83990725,30.96641454,-18.17980251,-367.2690626,-196.298661,2955.721184
-12.69650791,22.53663876,12.00642886,36.08030862,-26.02129107,-364.2330426,-193.7106015,2958.471067
-13.28139597,12.60600958,8.505572724,40.31488537,-33.75321587,-361.0545041,-191.1051579,2961.221806
11.9672023,2.461893558,3.848804392,43.66335167,-41.33951475,-357.7345276,-188.4825846,2963.973375
19.77551083,-5.11730603,-1.457501167,46.1258012,-48.74592177,-354.2741941,-185.8431364,2966.725747
-22.61230605,-9.097126295,-6.908241626,47.71209293,-55.94666366,-350.6745842,-183.1870678,2969.478897
-5.1797314,-11.79345697,-11.99831466,48.44115712,-62.92503841,-346.9367787,-180.5146333,2972.232796
6.037578866,-13.91801491,-16.22261794,48.34263057,-69.67505058,-343.0618584,-177.8260877,2974.98742
25.00843141,-15.54697958,-19.07604915,47.45309139,-76.197646,-339.0509041,-175.1216853,2977.742741
-22.59695182,-14.90679256,-20.09955228,45.82623529,-82.49499495,-334.9049965,-172.4016809,2980.498734
-13.23476749,-6.245273943,-19.02181452,43.56929824,-88.56926769,-330.6252163,-169.6663291,2983.255371
13.9108845,4.358174307,-15.62446124,40.75793958,-94.4226345,-326.2126443,-166.9158843,2986.012626
-2.176472541,8.482117408,-9.663317072,37.42842747,-100.0572656,-321.6683614,-164.1506013,2988.770473
-5.825407188,2.953547763,-1.226202271,33.60969039,-105.4753314,-316.9934482,-161.3707346,2991.528885
4.135580896,-6.752269906,8.241721676,29.33065685,-110.679002,-312.1889855,-158.5765387,2994.287837
-4.403496234,-4.668322286,17.08703297,24.62025534,-115.6704478,-307.256054,-155.7682683,2997.0473
6.025739511,4.45573794,24.18060979,19.50741436,-120.451839,-302.1957346,-152.9461779,2999.80725
1.724057275,7.262792042,28.52440528,14.02106239,-125.0253459,-297.009108,-150.1105222,3002.567659
-10.08792448,2.354525144,29.35571943,8.190127935,-129.3931388,-291.697255,-147.2615557,3005.328501
-12.29430028,-5.528051979,26.85994503,2.036834015,-133.5573878,-286.2612562,-144.399533,3008.08975
-10.5338309,-11.0496091,21.48464358,-4.443418243,-137.5202634,-280.7021926,-141.5247087,3010.851379
12.89679718,-10.05942436,13.6276161,-11.26193319,-141.2839358,-275.0211448,-138.6373374,3013.613362
-5.362865831,-1.941169995,3.560821036,-18.43001516,-144.8505752,-269.2191935,-135.7376737,3016.375672
-8.814328096,9.667816976,-7.955060019,-25.95896851,-148.222352,-263.2974197,-132.8259721,3019.138283
5.658514545,19.12965402,-19.55741228,-33.86009758,-151.4014363,-257.2569039,-129.9024873,3021.901169
-2.95908126,16.36373307,-30.07704791,-42.14470672,-154.3899985,-251.098727,-126.9674738,3024.664302
2.139092114,4.455070562,-38.52135456,-50.82410027,-157.1902088,-244.8239698,-124.0211862,3027.427657
-3.936701889,-7.184854757,-43.92223802,-59.90958258,-159.8042375,-238.433713,-121.0638791,3030.191207
7.584831789,-22.85059577,-45.31160404,-69.412458,-162.2342549,-231.9290374,-118.0958071,3032.954925
-11.10221309,-29.80850407,-41.75624328,-79.30914597,-164.4823743,-225.3110805,-115.1172248,3035.718786
12.60061633,-14.89325479,-32.84052158,-89.43652633,-166.5504815,-218.5812078,-112.1283868,3038.482762
10.91198076,7.828411342,-19.69583189,-99.59659399,-168.4404053,-211.7408414,-109.1295476,3041.246828
-8.439406722,27.84273672,-3.831602727,-109.5913439,-170.1539746,-204.7914035,-106.1209619,3044.010957
4.478572863,35.58155789,13.24273741,-119.222771,-171.6930183,-197.7343162,-103.1028842,3046.775122
-1.289764419,26.3185554,29.97871887,-128.2928702,-173.0593651,-190.5710019,-100.0755691,3049.539296
0.615625959,6.6912545,44.76229891,-136.6036364,-174.2548439,-183.3028825,-97.0392712,3052.303455
-3.093270868,-15.66508458,56.30275915,-143.9570645,-175.2812203,-175.9314437,-93.9942451,3055.06757
7.673150357,-37.14341311,63.39997259,-150.1551496,-176.1400065,-168.4584242,-90.94074537,3057.831616
-12.17450541,-30.77879461,65.11356188,-155.0055236,-176.8326514,-160.8856261,-87.87902661,3060.595566
14.58015499,-0.028531046,61.54519596,-158.3409764,-177.3610423,-153.2148514,-84.8093434,3063.359394
-14.13844821,18.47793598,53.06848384,-160.0103789,-177.7287667,-145.4479483,-81.73195032,3066.123073
11.54490436,27.86536573,40.06008213,-159.8646267,-177.9402168,-137.5869832,-78.64710197,3068.886576
-8.209586593,34.20343289,23.0697069,-157.7721467,-178.0020067,-129.6342254,-75.55505293,3071.649879
1.232048853,27.71222396,3.385717908,-153.6805828,-177.9211482,-121.5921546,-72.45605779,3074.412953
3.547922467,11.79795666,-17.3448419,-147.5575349,-177.7043053,-113.463598,-69.35037113,3077.175772
-3.330353073,-9.545058153,-37.41587241,-139.3832544,-177.3580608,-105.2514642,-66.23824754,3079.938311
4.51438915,-28.76506384,-55.07066842,-129.1885977,-176.8889976,-96.95866162,-63.11994161,3082.700542
-6.469323718,-31.24323,-68.74630745,-117.0170725,-176.3036985,-88.58809872,-59.99570793,3085.462439
-0.210046526,-11.33831382,-77.69119744,-102.9121864,-175.6087465,-80.14268395,-56.86580107,3088.223976
10.71151745,15.94788745,-81.29349464,-86.92651039,-174.8107242,-71.62532578,-53.73047564,3090.985126
-6.007574282,33.40741017,-78.859372,-69.18019294,-173.9162147,-63.03893264,-50.58998622,3093.745863
-13.34258576,34.10561225,-69.56064048,-49.92774464,-172.9318007,-54.38641301,-47.44458738,3096.50616
-14.80621265,14.41055394,-53.09605709,-29.45500071,-171.8640652,-45.67067533,-44.29453373,3099.265991
15.20764428,-20.21441661,-31.39746161,-8.047796402,-170.719591,-36.89462806,-41.14007984,3102.025329
-15.39728294,-41.08031333,-6.954964554,14.00803305,-169.504961,-28.06117967,-37.98148031,3104.784149
16.4847858,-32.12892009,17.83404542,36.42665241,-168.2267579,-19.17323859,-34.81898972,3107.542423
-20.45627302,-13.38200455,40.94306708,58.92222645,-166.8915648,-10.2337133,-31.65286266,3110.300125
29.04244078,15.83892007,60.43832107,81.20891991,-165.5059644,-1.24551224,-28.48335371,3113.057228
-41.75078826,55.0339562,74.38602802,103.0008976,-164.0765396,7.788456127,-25.31071746,3115.813707
54.93225907,42.05779674,81.18888336,124.0123242,-162.6098732,16.86528335,-22.13520851,3118.569535
-63.50920888,-21.49890749,80.70429362,143.9797064,-161.1125482,25.98206096,-18.95708142,3121.324685
64.44079733,-63.03237656,73.54024953,162.7500566,-159.5911474,35.13588052,-15.7765908,3124.079131
10.36215563,-68.64041661,60.50254712,180.2772792,-158.0522536,44.32383356,-12.59399123,3126.832846
-16.46765428,-47.12833157,43.06974069,196.5364164,-156.5024498,53.54301163,-9.409537299,3129.585804
-37.37897379,-13.74502848,22.89280883,211.5025106,-154.9483187,62.79050627,-6.223483588,3132.337979
7.559967305,18.34875391,1.622450187,225.1506039,-153.3964432,72.06340903,-3.036084688,3135.089344
24.46376376,50.2714523,-19.09063656,237.4557386,-151.8534062,81.35881145,0.152404815,3137.839872
-26.65278291,77.50329664,-37.59575277,248.3929568,-150.3257906,90.67380507,3.341730334,3140.589537
7.264142152,69.13240303,-52.22209925,257.9373009,-148.8201792,100.0054814,6.531637282,3143.338314
45.02139765,27.01264625,-61.43267938,266.063813,-147.3431549,109.3509321,9.721871071,3146.086174
13.97810167,-31.82564059,-64.52721421,272.7475354,-145.9013005,118.7072486,12.91217712,3148.833092
-63.19163335,-74.61891419,-61.01977183,277.9636528,-144.5011989,128.0715225,16.10230083,3151.579042
12.13856919,-75.58809684,-50.72678871,281.6879196,-143.149433,137.4408453,19.29198762,3154.323997
64.51714805,-52.23663871,-34.84637805,283.8962329,-141.8525856,146.8123086,22.48098291,3157.06793
12.45795825,-27.03724774,-15.57581154,284.5644895,-140.6172396,156.1830039,25.6690321,3159.810815
-46.83854249,-1.497894607,4.713299169,283.6647505,-139.4461418,165.5500227,28.85588062,3162.552626
-31.62639592,26.60994947,23.64934242,281.1539006,-138.3268628,174.9104567,32.04127387,3165.293336
21.74875561,53.67041387,38.86070655,276.9856618,-137.2438107,184.2613973,35.22495726,3168.032918
-12.44838242,67.82128016,47.97577992,271.1139244,-136.1815615,193.5999361,38.40667622,3170.771347
9.016579987,39.27894484,49.11437701,263.4868531,-135.1246914,202.9231646,41.58617615,3173.508596
-13.67845745,-22.63250752,42.38386256,254.0078644,-134.0577766,212.2281744,44.76320246,3176.244638
26.70333416,-66.40162204,28.43527686,242.5223999,-132.9653931,221.512057,47.93750057,3178.979447
-1.620560964,-53.96923259,8.409605297,228.9945896,-131.8321172,230.771904,51.10881589,3181.712996
-37.7916757,4.222022926,-13.89847916,213.4236969,-130.642525,240.0048069,54.27689384,3184.445259
-87.58340803,62.82158835,-33.06852013,195.8105598,-129.3827672,249.2078573,57.44147982,3187.17621
23.91756404,67.47332128,-44.273195,176.1623143,-128.0452927,258.3781466,60.60231926,3189.905822
108.985699,20.62094579,-46.23018414,154.4876712,-126.6241249,267.5127665,63.75915756,3192.634069
-104.4599401,-45.82272519,-39.16270227,130.8321822,-125.113287,276.6088085,66.91174014,3195.360924
-49.53669775,-66.33615338,-23.63708649,105.4292033,-123.5068026,285.6633641,70.0598124,3198.08636
67.41060615,-42.87798615,-1.246614567,78.71069253,-121.7986951,294.6735249,73.20311977,3200.810352
26.10843188,3.766203792,23.06164053,51.14904816,-119.9829878,303.6363824,76.34140766,3203.532873
-20.58048418,45.3599064,43.51226709,23.21666843,-118.053704,312.5490281,79.47442148,3206.253897
5.602654825,55.68755117,54.35125771,-4.635452698,-116.0048673,321.4085537,82.60190663,3208.973396
-0.632051355,42.36150858,51.48744324,-32.08240344,-113.830501,330.2120506,85.72360855,3211.691345
4.773395816,11.69322593,37.15994336,-58.98253642,-111.5246285,338.9566105,88.83927263,3214.407717
24.97840342,-20.76001411,15.18509885,-85.23466928,-109.0812732,347.6393247,91.94864429,3217.122485
26.79038369,-35.69193404,-10.6207495,-110.7376197,-106.4944584,356.257285,95.05146895,3219.835624
-37.31761856,-18.54023702,-36.53591281,-135.3902052,-103.7582076,364.8075827,98.14749201,3222.547107
43.70122739,12.73121987,-58.8103342,-159.0912436,-100.8665442,373.2873096,101.2364589,3225.256906
17.21921094,22.77652494,-72.65136081,-181.7395525,-97.81349157,381.693557,104.318115,3227.964997
0.343937394,11.87757774,-75.53546701,-203.2339495,-94.59307307,390.0234166,107.3922058,3230.671352
-39.90505188,-6.827068264,-68.26429302,-223.4926763,-91.19931212,398.2739799,110.4584766,3233.375945
-7.168928809,-19.94875283,-52.86117634,-242.5116709,-87.6262321,406.4423385,113.5166729,3236.07875
30.87128149,-16.4453195,-33.18067345,-260.3062952,-83.86785641,414.5255839,116.5665401,3238.779739
12.3151488,6.427194276,-11.41574177,-276.8911142,-79.91900556,422.5208075,119.6078236,3241.478887
-25.65648974,27.50838611,11.83575878,-292.2775043,-75.77768852,430.4251011,122.6402688,3244.176168
-24.94058293,26.10578258,35.81082532,-306.4760447,-71.44271134,438.2355561,125.6636211,3246.871554
-2.532976172,6.250480355,57.98378145,-319.4973147,-66.91288012,445.9492641,128.6776259,3249.565019
24.11733786,-21.36532306,75.60699723,-331.3518938,-62.18700093,453.5633165,131.6820288,3252.256537
-22.92771755,-36.97953714,87.2530337,-342.0503611,-57.26387984,461.0748051,134.6765749,3254.946082
21.1965169,-7.644197007,92.71284157,-351.6032961,-52.14232294,468.4808212,137.6610099,3257.633626
-20.29000266,34.14664051,89.04910874,-359.9742902,-46.82113629,475.7784565,140.635079,3260.319144
21.39039063,24.98419182,73.5687856,-366.9451817,-41.29912597,482.9648024,143.5985278,3263.002609
-24.02033788,-10.88829595,48.38729465,-372.27561,-35.57509807,490.0369506,146.5511015,3265.683995
26.54056252,-22.02102877,16.83392333,-375.7314115,-29.64785865,496.9919926,149.4925457,3268.363275
-3.49591086,-9.666475608,-17.1890245,-377.0784231,-23.5162138,503.8270199,152.4226057,3271.040422
-27.35204152,7.097405406,-47.55947501,-376.0825425,-17.1789084,510.539124,155.341027,3273.715411
25.327221,12.40627172,-68.59822248,-372.5105757,-10.63586056,517.1253966,158.247555,3276.388214
-1.742371186,6.651425254,-78.05708156,-366.1314616,-3.893181371,523.5829291,161.141935,3279.058806
-18.03513325,-2.979895817,-76.19010353,-356.8410232,3.039270085,529.9088131,164.0239126,3281.72716
14.00684257,-9.647686743,-64.0041256,-345.0487049,10.15105223,536.1001402,166.893233,3284.393249
-10.9449126,-12.18688741,-44.31111284,-331.2925016,17.43172347,542.1540018,169.7496418,3287.057047
10.26961567,-2.897037039,-20.84091425,-316.1104087,24.87084222,548.0674896,172.5928843,3289.718528
-13.12669033,13.67673509,2.516343351,-300.040421,32.45796691,553.837695,175.4227059,3292.377665
19.3332598,15.56426833,21.86035637,-283.6205339,40.18265594,559.4617097,178.2388521,3295.034432
-27.25801415,8.657369303,34.02742461,-267.3887423,48.03446773,564.9366251,181.0410683,3297.688801
-9.496474928,4.584460896,38.93671412,-251.8830415,56.00296071,570.2595328,183.8290999,3300.340748
41.45467854,1.193981843,37.81706031,-237.5028754,64.07769327,575.4275244,186.6026922,3302.990245
23.02998518,-5.718044048,32.12888333,-224.0795961,72.24822384,580.4376913,189.3615908,3305.637266
-25.46873012,-12.35168501,23.3043046,-211.2504504,80.50411083,585.2871252,192.105541,3308.281784
-35.26446836,-13.42518341,12.76155711,-198.6387969,88.83491267,589.9729176,194.8342882,3310.923773
-42.53093894,-4.835547054,2.09834767,-185.8679941,97.23018775,594.49216,197.5475779,3313.563207
36.00924881,9.781212107,-6.017712811,-172.5614006,105.6794945,598.841944,200.2451555,3316.200059
-28.26481675,7.283729544,-8.425358564,-158.342375,114.1723914,603.0193611,202.9267663,3318.834302
21.9231332,-5.985135088,-6.004502883,-142.8165012,122.6984367,607.0215028,205.5921558,3321.465911
-17.32727547,-5.796408419,-0.963767062,-125.5651263,131.2471889,610.8454608,208.2410695,3324.094858
-19.22820733,0.352032382,3.86253651,-106.3392649,139.8082065,614.4883265,210.8732526,3326.721118
27.61782339,2.616299239,5.595316609,-84.9367925,148.3710479,617.9471915,213.4884507,3329.344663
29.05166506,-0.107900296,2.017058552,-61.35411925,156.9252714,621.2191473,216.0864091,3331.965468
-36.38421853,-2.518181827,-5.546046262,-36.42565366,165.4604354,624.3012855,218.6668733,3334.583506
10.40029638,0.291783724,-14.48482651,-11.37638882,173.9660985,627.1906976,221.2295886,3337.198751
50.65527269,3.486321288,-21.46420227,12.49383861,182.431819,629.8844752,223.7743005,3339.811175
33.5154812,2.34474665,-23.803637,34.17903656,190.8471553,632.3797098,226.3007544,3342.420753
-60.62776832,-0.334104807,-19.65993038,53.42349064,199.2016658,634.6734929,228.8086958,3345.027458
30.89594853,-3.11692445,-7.711865006,70.30188149,207.484909,636.7629162,231.2978699,3347.631264
64.88579289,-3.946303516,11.93548843,84.92934097,215.6864433,638.6450711,233.7680223,3350.232145
-64.63345373,-0.47823602,36.4478416,97.42100099,223.795827,640.3170491,236.2188983,3352.830073
-20.12832508,2.401824049,61.34468145,107.8919934,231.8026187,641.775942,238.6502434,3355.425022
57.87345214,1.551256651,82.13785391,116.4574501,239.6963766,643.018841,241.061803,3358.016967
28.26937077,-2.51980005,96.34122716,123.232503,247.4666593,644.0428379,243.4533224,3360.605879
-42.2603081,2.230791556,105.376894,128.3292917,255.1030251,644.8450242,245.8245472,3363.191734
32.99408763,9.840066788,110.9276877,131.8629065,262.5950325,645.4224914,248.1752226,3365.774505
-25.73071251,-12.77913284,111.7576239,134.0493918,269.9322399,645.772331,250.5050942,3368.354164
23.29024601,-27.71346696,96.7156292,135.2931572,277.1042057,645.8916346,252.8139074,3370.930687
-26.11036209,25.35993933,56.12460338,136.0283845,284.1004883,645.7774938,255.1014074,3373.504045
31.51730427,53.58968817,-3.830823522,136.6856313,290.9106461,645.4269939,257.367346,3376.074214
-35.70344139,-14.20941097,-71.55970125,137.6954555,297.5242375,644.8371962,259.6114988,3378.641166
36.30816687,-81.2516958,-132.1923847,139.488415,303.930821,644.0051477,261.8336557,3381.204874
-33.34769114,-67.38566037,-172.5194865,142.4950675,310.119955,642.9278641,264.033638,3383.765313
-13.07040354,4.421150934,-190.3100008,147.1459709,316.0811978,641.6023533,266.2112749,3386.322456
22.84392905,85.45802143,-190.7307364,153.8883823,321.804108,640.025623,268.3663955,3388.876277
10.75804046,126.2798053,-180.1063282,163.0909797,327.2782438,638.194681,270.498829,3391.426749
-17.22855995,89.64341983,-163.7184441,174.5576354,332.4931638,636.1065351,272.6084045,3393.973845
19.64012525,-4.427350294,-144.790731,187.9468452,337.4384264,633.7581931,274.6949512,3396.51754
-7.535892297,-100.9088959,-126.0686746,202.9171052,342.1035899,631.1466628,276.7582983,3399.057807
-37.85770421,-150.9715046,-110.2977605,219.1269113,346.4782128,628.2689519,278.798275,3401.594618
